Date,Borough,Outcome type_Formal action is not in the public interest,Outcome type_Investigation complete; no suspect identified,Outcome type_Local resolution,Outcome type_Offender given a caution,Outcome type_Offender given a drugs possession warning,Outcome type_Offender given penalty notice,Outcome type_Suspect charged,Outcome type_Suspect charged as part of another case,Outcome type_Unable to prosecute suspect,Total
2021-04-01,Barking and Dagenham,0,643,70,3,1,14,41,0,0,772
2021-04-01,Barnet,0,781,41,6,0,9,51,0,0,888
2021-04-01,Bexley,0,328,34,6,0,7,13,0,0,388
2021-04-01,Birmingham,0,1,0,0,0,0,0,0,0,1
2021-04-01,Braintree,0,1,0,0,0,0,0,0,0,1
2021-04-01,Brent,0,721,65,10,1,23,84,0,0,904
2021-04-01,Brighton and Hove,0,1,0,0,0,0,0,0,0,1
2021-04-01,Bromley,0,651,48,13,0,6,34,0,0,752
2021-04-01,Broxbourne,0,2,1,0,0,0,0,0,0,3
2021-04-01,Camden,0,942,37,3,0,14,53,0,0,1049
2021-04-01,City of London,0,19,1,0,0,0,0,0,0,20
2021-04-01,Coventry,0,1,0,0,0,0,0,0,0,1
2021-04-01,Croydon,0,919,66,16,0,29,71,0,0,1101
2021-04-01,Dartford,0,1,0,0,0,0,0,0,0,1
2021-04-01,Ealing,0,890,32,10,0,13,65,0,0,1010
2021-04-01,East Hampshire,0,1,0,0,0,0,0,0,0,1
2021-04-01,Elmbridge,0,0,0,0,0,2,0,0,0,2
2021-04-01,Enfield,0,910,56,10,3,11,35,0,0,1025
2021-04-01,Epping Forest,0,5,0,0,0,1,2,0,0,8
2021-04-01,Epsom and Ewell,0,4,1,0,0,0,0,0,0,5
2021-04-01,Greenwich,0,580,72,10,2,26,39,0,0,729
2021-04-01,Guildford,0,0,1,0,0,0,0,0,0,1
2021-04-01,Hackney,0,845,49,18,0,30,40,0,0,982
2021-04-01,Hammersmith and Fulham,0,530,71,6,0,3,35,0,0,645
2021-04-01,Haringey,0,919,47,10,1,24,51,0,0,1052
2021-04-01,Harrow,0,530,49,4,0,14,41,0,0,638
2021-04-01,Havering,0,400,55,10,0,11,23,0,0,499
2021-04-01,Hertsmere,0,2,0,0,0,0,0,0,0,2
2021-04-01,Hillingdon,0,784,68,6,1,15,62,0,0,936
2021-04-01,Hounslow,0,688,60,8,0,8,45,0,0,809
2021-04-01,Islington,0,829,53,9,1,12,27,0,0,931
2021-04-01,Kensington and Chelsea,0,571,67,7,0,13,37,0,0,695
2021-04-01,Kingston upon Thames,0,303,41,7,0,15,18,0,0,384
2021-04-01,Lambeth,0,928,52,7,2,13,73,0,0,1075
2021-04-01,Lewisham,0,688,55,9,1,13,55,0,0,821
2021-04-01,Merthyr Tydfil,0,1,0,0,0,0,0,0,0,1
2021-04-01,Merton,0,424,19,4,0,6,32,0,0,485
2021-04-01,Mid Suffolk,0,1,0,0,0,0,0,0,0,1
2021-04-01,Mole Valley,0,0,0,0,0,0,1,0,0,1
2021-04-01,Newham,0,748,109,13,0,30,92,0,0,992
2021-04-01,Oxford,0,1,0,0,0,0,0,0,0,1
2021-04-01,Redbridge,0,713,45,4,1,13,47,0,0,823
2021-04-01,Reigate and Banstead,0,3,0,0,0,0,0,0,0,3
2021-04-01,Richmond upon Thames,0,433,12,5,0,2,18,0,0,470
2021-04-01,Sevenoaks,0,1,0,0,0,0,0,0,0,1
2021-04-01,South Bucks,0,1,1,0,0,0,0,0,0,2
2021-04-01,Southwark,0,1103,84,4,1,22,64,0,0,1278
2021-04-01,Spelthorne,0,1,0,0,0,0,0,0,0,1
2021-04-01,Sutton,0,403,31,9,0,5,12,0,0,460
2021-04-01,Tandridge,0,2,0,0,0,0,0,0,0,2
2021-04-01,Three Rivers,0,1,0,0,0,0,0,0,0,1
2021-04-01,Tower Hamlets,0,991,59,20,2,45,127,0,0,1244
2021-04-01,Walsall,0,1,0,0,0,0,0,0,0,1
2021-04-01,Waltham Forest,0,674,103,8,0,19,52,0,0,856
2021-04-01,Wandsworth,0,826,33,4,2,3,30,0,0,898
2021-04-01,Westminster,0,1276,137,13,2,20,72,0,0,1520
2021-04-01,Winchester,0,1,0,0,0,0,0,0,0,1
2021-04-01,Windsor and Maidenhead,0,1,0,0,0,0,0,0,0,1
2021-04-01,Wycombe,0,0,0,0,0,0,1,0,0,1
2021-05-01,Barking and Dagenham,0,713,72,16,1,23,53,0,0,878
2021-05-01,Barnet,0,1119,44,12,1,14,59,0,0,1249
2021-05-01,Basildon,0,1,0,0,0,0,0,0,0,1
2021-05-01,Bath and North East Somerset,0,1,0,0,0,0,0,0,0,1
2021-05-01,Bexley,0,538,46,7,1,5,27,0,0,624
2021-05-01,Braintree,0,1,0,0,0,0,0,0,0,1
2021-05-01,Brent,0,1089,72,13,1,17,92,0,0,1284
2021-05-01,Brentwood,0,1,0,0,0,0,0,0,0,1
2021-05-01,Bromley,0,1015,72,19,0,11,41,0,0,1158
2021-05-01,Broxbourne,0,2,0,0,0,0,0,0,0,2
2021-05-01,Camden,0,1229,43,8,0,9,59,0,0,1348
2021-05-01,Canterbury,0,1,0,0,0,0,0,0,0,1
2021-05-01,Cardiff,0,1,0,0,0,0,0,0,0,1
2021-05-01,City of London,0,29,0,0,0,1,3,0,0,33
2021-05-01,Crawley,0,3,0,0,0,0,0,0,0,3
2021-05-01,Croydon,0,946,83,14,0,30,60,0,0,1133
2021-05-01,Dacorum,0,1,0,0,0,0,0,0,0,1
2021-05-01,Dartford,0,4,0,0,0,0,1,0,0,5
2021-05-01,Ealing,0,1312,36,5,1,18,64,0,0,1436
2021-05-01,Elmbridge,0,5,0,0,0,0,0,0,0,5
2021-05-01,Enfield,0,954,65,18,1,11,76,0,0,1125
2021-05-01,Epping Forest,0,2,0,0,0,0,0,0,0,2
2021-05-01,Epsom and Ewell,0,4,0,0,0,0,0,0,0,4
2021-05-01,Gateshead,0,3,0,0,0,0,0,0,0,3
2021-05-01,Greenwich,0,913,71,13,1,9,67,0,0,1074
2021-05-01,Hackney,0,1055,39,10,1,17,69,0,0,1191
2021-05-01,Hammersmith and Fulham,0,895,50,7,0,6,42,0,0,1000
2021-05-01,Haringey,0,969,31,16,1,19,80,0,0,1116
2021-05-01,Harrow,0,490,37,4,0,8,31,0,0,570
2021-05-01,Havering,0,576,67,11,0,7,65,0,0,726
2021-05-01,Hertsmere,0,3,0,0,0,0,0,0,0,3
2021-05-01,Hillingdon,0,841,59,12,1,16,84,0,0,1013
2021-05-01,Hounslow,0,1106,46,6,1,12,70,0,0,1241
2021-05-01,Islington,0,1105,46,7,1,13,58,0,0,1230
2021-05-01,Kensington and Chelsea,0,823,67,11,1,15,34,0,0,951
2021-05-01,Kingston upon Hull,0,1,0,0,0,0,0,0,0,1
2021-05-01,Kingston upon Thames,0,388,56,10,0,6,24,0,0,484
2021-05-01,Lambeth,0,1359,91,13,0,24,118,0,0,1605
2021-05-01,Lewisham,0,1041,63,11,3,16,60,0,0,1194
2021-05-01,Lincoln,0,1,0,0,0,0,0,0,0,1
2021-05-01,Liverpool,0,3,0,0,0,0,0,0,0,3
2021-05-01,Maidstone,0,1,0,0,0,0,0,0,0,1
2021-05-01,Merton,0,390,29,13,0,4,41,0,0,477
2021-05-01,Newham,0,1164,135,30,0,50,111,0,0,1490
2021-05-01,North Hertfordshire,0,1,0,0,0,0,0,0,0,1
2021-05-01,North Norfolk,0,4,0,0,0,0,0,0,0,4
2021-05-01,Pendle,0,3,0,0,0,0,0,0,0,3
2021-05-01,Redbridge,0,963,60,12,1,19,53,0,0,1108
2021-05-01,Reigate and Banstead,0,0,0,0,0,0,1,0,0,1
2021-05-01,Richmond upon Thames,0,473,18,8,0,3,24,0,0,526
2021-05-01,South Oxfordshire,0,0,0,0,0,0,2,0,0,2
2021-05-01,Southwark,0,1260,81,10,2,14,79,0,0,1446
2021-05-01,Spelthorne,0,2,0,0,0,0,0,0,0,2
2021-05-01,Sutton,0,438,22,6,0,7,14,0,0,487
2021-05-01,Tandridge,0,1,0,0,0,0,1,0,0,2
2021-05-01,Three Rivers,0,6,0,0,0,0,1,0,0,7
2021-05-01,Thurrock,0,1,0,0,0,0,0,0,0,1
2021-05-01,Torfaen,0,1,0,0,0,0,0,0,0,1
2021-05-01,Tower Hamlets,0,1294,72,14,2,39,97,0,9,1527
2021-05-01,Walsall,0,1,0,0,0,0,0,0,0,1
2021-05-01,Waltham Forest,0,678,96,11,0,13,94,0,0,892
2021-05-01,Wandsworth,0,836,41,17,0,3,51,0,0,948
2021-05-01,Westminster,0,2108,153,12,1,14,124,0,0,2412
2021-05-01,Woking,0,0,0,0,0,0,1,0,0,1
2021-05-01,Wychavon,0,1,0,0,0,0,0,0,0,1
2021-05-01,Wycombe,0,0,0,0,0,0,1,0,0,1
2021-06-01,Barking and Dagenham,0,755,80,13,0,25,68,0,0,941
2021-06-01,Barnet,0,1683,49,10,1,15,62,0,0,1820
2021-06-01,Bedford,0,1,0,0,0,0,0,0,0,1
2021-06-01,Bexley,0,704,59,15,0,9,29,0,0,816
2021-06-01,Birmingham,0,3,0,0,0,0,1,0,0,4
2021-06-01,Boston,0,1,0,0,0,0,0,0,0,1
2021-06-01,Braintree,0,3,0,0,0,0,2,0,0,5
2021-06-01,Brent,0,1252,84,14,0,24,81,0,0,1455
2021-06-01,Brentwood,0,3,0,0,0,0,0,0,0,3
2021-06-01,Bristol,0,1,0,0,0,0,0,0,0,1
2021-06-01,Bromley,0,1295,48,17,0,7,62,0,0,1429
2021-06-01,Broxbourne,0,1,0,0,0,0,0,0,0,1
2021-06-01,Bury,0,1,0,0,0,0,0,0,0,1
2021-06-01,Camden,0,1473,43,15,0,12,91,0,0,1634
2021-06-01,Central Bedfordshire,0,1,0,0,0,0,0,0,0,1
2021-06-01,Chelmsford,0,5,0,0,0,0,0,0,0,5
2021-06-01,Cherwell,0,1,0,0,0,0,0,0,0,1
2021-06-01,Chichester,0,1,0,0,0,0,0,0,0,1
2021-06-01,City of London,0,39,1,0,0,0,2,0,0,42
2021-06-01,Corby,0,1,0,0,0,0,0,0,0,1
2021-06-01,Croydon,0,1171,75,18,2,20,71,0,0,1357
2021-06-01,Dartford,0,3,0,0,0,0,0,0,0,3
2021-06-01,Ealing,0,1441,52,14,0,16,92,0,0,1615
2021-06-01,East Hertfordshire,0,0,0,0,0,0,1,0,0,1
2021-06-01,Elmbridge,0,4,0,0,0,0,1,0,0,5
2021-06-01,Enfield,0,1379,43,11,0,18,65,0,0,1516
2021-06-01,Epping Forest,0,10,0,0,0,0,0,0,0,10
2021-06-01,Epsom and Ewell,0,6,0,0,0,0,0,0,0,6
2021-06-01,Greenwich,0,966,65,15,2,18,75,0,0,1141
2021-06-01,Guildford,0,0,0,0,0,0,1,0,0,1
2021-06-01,Hackney,0,1626,43,14,0,23,83,0,0,1789
2021-06-01,Hammersmith and Fulham,0,971,53,8,0,10,58,0,0,1100
2021-06-01,Haringey,0,1428,40,18,0,15,75,0,0,1576
2021-06-01,Harrow,0,573,34,8,2,6,45,0,0,668
2021-06-01,Havering,0,676,58,10,0,13,47,0,0,804
2021-06-01,Hertsmere,0,7,0,0,0,0,1,0,0,8
2021-06-01,Hillingdon,0,1288,71,27,1,12,77,0,0,1476
2021-06-01,Hounslow,0,1154,35,6,1,11,60,0,0,1267
2021-06-01,Islington,0,1725,51,13,0,9,77,0,0,1875
2021-06-01,Kensington and Chelsea,0,885,47,5,0,8,48,0,0,993
2021-06-01,King,0,1,0,0,0,0,0,0,0,1
2021-06-01,Kingston upon Thames,0,407,56,10,0,6,59,0,0,538
2021-06-01,Kirklees,0,3,0,0,0,0,0,0,0,3
2021-06-01,Lambeth,0,1554,70,19,1,16,118,0,0,1778
2021-06-01,Leicester,0,3,0,0,0,0,0,0,0,3
2021-06-01,Lewisham,0,1031,43,16,0,16,88,0,0,1194
2021-06-01,Liverpool,0,1,0,0,0,0,0,0,0,1
2021-06-01,Maidstone,0,3,0,0,0,0,0,0,0,3
2021-06-01,Merton,0,539,32,7,0,8,35,0,0,621
2021-06-01,Mid Sussex,0,1,0,0,0,0,0,0,0,1
2021-06-01,Mole Valley,0,1,0,1,0,0,0,0,0,2
2021-06-01,Newham,0,1287,116,24,0,45,112,0,0,1584
2021-06-01,Norwich,0,1,0,0,0,0,0,0,0,1
2021-06-01,Nottingham,0,2,0,0,0,0,0,0,0,2
2021-06-01,Redbridge,0,1415,55,6,0,9,68,13,0,1566
2021-06-01,Reigate and Banstead,0,2,0,0,0,0,0,0,0,2
2021-06-01,Richmond upon Thames,0,575,13,8,0,3,21,0,0,620
2021-06-01,Rother,0,3,0,0,0,0,0,0,0,3
2021-06-01,Rotherham,0,1,0,0,0,0,0,0,0,1
2021-06-01,Rushmoor,0,1,0,0,0,0,0,0,0,1
2021-06-01,Sandwell,0,1,0,0,0,0,0,0,0,1
2021-06-01,Sefton,0,1,0,0,0,0,0,0,0,1
2021-06-01,Shepway,0,1,0,0,0,0,0,0,0,1
2021-06-01,Slough,0,4,0,0,0,0,0,0,0,4
2021-06-01,South Bucks,0,2,0,0,0,0,0,0,0,2
2021-06-01,Southwark,0,1994,73,8,3,22,79,0,0,2179
2021-06-01,Spelthorne,0,4,1,0,0,0,0,0,0,5
2021-06-01,Sutton,0,504,36,6,0,5,31,0,0,582
2021-06-01,Swale,0,1,0,0,0,0,0,0,0,1
2021-06-01,Swindon,0,1,0,0,0,0,0,0,0,1
2021-06-01,Tandridge,0,1,0,0,0,0,0,0,0,1
2021-06-01,Thurrock,0,4,0,0,0,0,0,0,0,4
2021-06-01,Tower Hamlets,0,1570,73,25,2,40,136,0,0,1846
2021-06-01,Waltham Forest,0,839,104,12,0,19,84,0,0,1058
2021-06-01,Wandsworth,0,1223,27,15,0,13,50,1,0,1329
2021-06-01,Watford,0,2,0,0,0,0,0,0,0,2
2021-06-01,Welwyn Hatfield,0,1,0,0,0,0,0,0,0,1
2021-06-01,Westminster,0,2635,193,17,1,24,143,0,0,3013
2021-06-01,Wirral,0,1,0,0,0,0,0,0,0,1
2021-06-01,Woking,0,1,0,0,0,0,0,0,0,1
2021-06-01,Wycombe,0,1,0,0,0,0,0,0,0,1
2021-07-01,Aylesbury Vale,0,1,0,0,0,0,0,0,0,1
2021-07-01,Barking and Dagenham,0,858,84,11,0,12,49,0,0,1014
2021-07-01,Barnet,0,1695,41,10,1,13,90,0,0,1850
2021-07-01,Basildon,0,1,0,0,0,0,0,0,0,1
2021-07-01,Bath and North East Somerset,0,1,0,0,0,0,0,0,0,1
2021-07-01,Bexley,0,939,46,8,0,12,35,0,0,1040
2021-07-01,Birmingham,0,6,0,0,0,0,0,0,0,6
2021-07-01,Brent,0,1639,71,19,2,31,103,0,0,1865
2021-07-01,Bromley,0,2165,78,18,0,12,47,0,0,2320
2021-07-01,Bromsgrove,0,1,0,0,0,0,0,0,0,1
2021-07-01,Broxbourne,0,3,1,0,0,0,1,0,0,5
2021-07-01,Camden,0,1850,54,9,0,19,147,0,0,2079
2021-07-01,Chelmsford,0,1,0,0,0,0,0,0,0,1
2021-07-01,Chichester,0,1,0,0,0,0,0,0,0,1
2021-07-01,Chiltern,0,1,1,0,0,0,0,0,0,2
2021-07-01,City of London,0,50,1,0,0,0,8,0,0,59
2021-07-01,Colchester,0,1,0,0,0,0,0,0,0,1
2021-07-01,Cornwall,0,4,0,0,0,0,0,0,0,4
2021-07-01,County Durham,0,0,1,0,0,0,0,0,0,1
2021-07-01,Coventry,0,0,0,0,0,0,2,0,0,2
2021-07-01,Crawley,0,1,1,0,0,0,1,0,0,3
2021-07-01,Croydon,0,2155,74,30,2,21,96,0,0,2378
2021-07-01,Dacorum,0,3,0,0,0,0,0,0,0,3
2021-07-01,Dartford,0,4,1,0,0,0,0,0,0,5
2021-07-01,Ealing,0,1841,62,17,0,12,118,0,0,2050
2021-07-01,Eastbourne,0,1,0,0,0,0,0,0,0,1
2021-07-01,Eastleigh,0,2,0,0,0,0,0,0,0,2
2021-07-01,Elmbridge,0,3,0,0,0,0,0,0,0,3
2021-07-01,Enfield,0,1838,54,23,1,7,94,0,0,2017
2021-07-01,Epping Forest,0,10,0,0,0,0,1,0,0,11
2021-07-01,Epsom and Ewell,0,3,0,0,0,0,0,0,0,3
2021-07-01,Gravesham,0,3,0,0,0,0,0,0,0,3
2021-07-01,Greenwich,0,2143,50,14,4,19,77,0,0,2307
2021-07-01,Hackney,0,1797,53,18,0,26,157,0,0,2051
2021-07-01,Hammersmith and Fulham,0,1162,60,8,0,8,56,0,0,1294
2021-07-01,Haringey,0,2055,44,25,1,9,69,0,0,2203
2021-07-01,Harrow,0,1081,31,8,1,15,54,0,0,1190
2021-07-01,Havering,1,1226,86,17,0,7,56,0,0,1393
2021-07-01,Hertsmere,0,1,0,0,0,0,0,0,0,1
2021-07-01,Hillingdon,0,1627,74,18,2,17,100,0,0,1838
2021-07-01,Hounslow,0,1759,60,12,0,12,116,0,0,1959
2021-07-01,Islington,0,1253,44,20,0,18,108,0,0,1443
2021-07-01,Kensington and Chelsea,0,1262,44,17,0,7,54,0,0,1384
2021-07-01,Kingston upon Thames,0,887,36,10,0,10,30,0,0,973
2021-07-01,Lambeth,0,2084,76,19,3,15,133,1,0,2331
2021-07-01,Lancaster,0,1,0,0,0,0,0,0,0,1
2021-07-01,Leicester,0,1,0,0,0,0,0,0,0,1
2021-07-01,Lewisham,0,1808,46,15,1,10,70,0,0,1950
2021-07-01,Liverpool,0,2,0,0,0,0,0,0,0,2
2021-07-01,Luton,0,5,0,0,0,0,0,0,0,5
2021-07-01,Merton,0,912,27,12,0,6,37,0,0,994
2021-07-01,Newham,0,1675,133,21,0,52,132,0,0,2013
2021-07-01,Oldham,0,1,0,0,0,0,0,0,0,1
2021-07-01,Peterborough,0,1,0,0,0,0,0,0,0,1
2021-07-01,Portsmouth,0,1,0,0,0,0,0,0,0,1
2021-07-01,Redbridge,0,1924,66,14,0,17,74,0,0,2095
2021-07-01,Redcar and Cleveland,0,1,0,0,0,0,0,0,0,1
2021-07-01,Reigate and Banstead,0,2,0,0,0,0,0,0,0,2
2021-07-01,Richmond upon Thames,0,929,14,4,1,5,26,0,0,979
2021-07-01,Rochford,0,1,0,0,0,0,0,0,0,1
2021-07-01,Rugby,0,0,1,0,0,0,0,0,0,1
2021-07-01,Runnymede,0,1,0,0,0,0,3,0,0,4
2021-07-01,Sandwell,0,2,0,0,0,0,0,0,0,2
2021-07-01,Sevenoaks,0,3,0,0,0,0,0,0,0,3
2021-07-01,Slough,0,7,0,0,0,0,1,0,0,8
2021-07-01,South Bucks,0,1,0,0,0,0,0,0,0,1
2021-07-01,South Northamptonshire,0,1,0,0,0,0,0,0,0,1
2021-07-01,Southwark,0,1972,64,15,3,13,108,0,0,2175
2021-07-01,Spelthorne,0,5,0,0,0,0,0,0,0,5
2021-07-01,St Edmundsbury,0,1,0,0,0,0,0,0,0,1
2021-07-01,Sutton,0,812,19,13,1,7,31,0,0,883
2021-07-01,Tandridge,0,3,0,0,0,0,0,0,0,3
2021-07-01,Thanet,0,1,0,0,0,0,0,0,0,1
2021-07-01,Three Rivers,0,1,0,0,0,0,0,0,0,1
2021-07-01,Thurrock,0,6,0,0,0,0,0,0,0,6
2021-07-01,Tower Hamlets,0,1760,70,24,2,44,135,0,0,2035
2021-07-01,Uttlesford,0,2,0,0,0,0,0,0,0,2
2021-07-01,Waltham Forest,0,1842,96,15,0,15,69,0,0,2037
2021-07-01,Wandsworth,0,2408,40,9,0,13,66,17,0,2553
2021-07-01,Welwyn Hatfield,0,1,0,0,0,0,0,0,0,1
2021-07-01,Westminster,0,3780,158,29,2,31,166,0,0,4166
2021-08-01,Adur,0,1,0,0,0,0,0,0,0,1
2021-08-01,Ashfield,0,1,0,0,0,0,0,0,0,1
2021-08-01,Aylesbury Vale,0,2,0,0,0,0,0,0,0,2
2021-08-01,Barking and Dagenham,0,811,79,12,0,16,71,0,0,989
2021-08-01,Barnet,0,849,49,11,2,11,116,0,0,1038
2021-08-01,Bedford,0,1,0,0,0,0,0,0,0,1
2021-08-01,Bexley,0,500,40,7,0,10,31,0,0,588
2021-08-01,Braintree,0,1,0,0,0,0,0,0,0,1
2021-08-01,Brent,0,1106,81,24,2,41,106,0,0,1360
2021-08-01,Brentwood,0,0,0,0,0,1,1,0,0,2
2021-08-01,Bristol,0,1,0,0,0,0,0,0,0,1
2021-08-01,Bromley,0,885,53,10,0,17,52,0,0,1017
2021-08-01,Broxbourne,0,3,0,0,0,0,0,0,0,3
2021-08-01,Camden,0,1247,46,6,1,11,80,0,0,1391
2021-08-01,Castle Point,0,0,0,0,0,0,1,0,0,1
2021-08-01,Central Bedfordshire,0,2,0,1,0,0,0,0,0,3
2021-08-01,City of London,0,52,4,0,0,1,1,0,0,58
2021-08-01,Coventry,0,0,0,0,0,0,1,0,0,1
2021-08-01,Crawley,0,1,0,0,0,0,0,0,0,1
2021-08-01,Croydon,0,1361,110,33,2,37,105,0,0,1648
2021-08-01,Dartford,0,1,0,0,0,0,1,0,0,2
2021-08-01,Dudley,0,3,0,0,0,0,0,0,0,3
2021-08-01,Ealing,0,1209,40,14,3,19,99,0,0,1384
2021-08-01,East Hertfordshire,0,1,0,0,0,0,0,0,0,1
2021-08-01,Eastbourne,0,6,0,0,0,0,0,0,0,6
2021-08-01,Elmbridge,0,5,0,0,0,0,1,0,0,6
2021-08-01,Enfield,0,1319,39,20,2,10,72,0,0,1462
2021-08-01,Epping Forest,0,7,0,0,0,0,0,0,0,7
2021-08-01,Epsom and Ewell,0,0,1,0,0,0,0,0,0,1
2021-08-01,Gravesham,0,3,1,0,0,0,0,0,0,4
2021-08-01,Greenwich,0,777,55,18,2,17,56,0,0,925
2021-08-01,Hackney,0,1136,45,12,0,14,91,0,0,1298
2021-08-01,Hammersmith and Fulham,0,686,49,5,1,6,58,0,0,805
2021-08-01,Haringey,0,1123,40,17,1,17,82,0,0,1280
2021-08-01,Harlow,0,1,0,0,0,0,0,0,0,1
2021-08-01,Harrow,0,443,30,6,1,10,40,0,0,530
2021-08-01,Havering,0,506,63,9,1,15,44,0,0,638
2021-08-01,Hertsmere,0,5,0,0,0,0,0,0,0,5
2021-08-01,Hillingdon,0,728,91,15,1,10,96,0,0,941
2021-08-01,Hounslow,0,676,54,12,1,13,116,0,0,872
2021-08-01,Islington,0,1141,44,16,0,16,65,0,0,1282
2021-08-01,Kensington and Chelsea,0,666,45,10,0,5,51,0,0,777
2021-08-01,Kingston upon Thames,0,367,37,5,0,7,28,0,0,444
2021-08-01,Lambeth,0,1186,69,15,0,12,132,0,0,1414
2021-08-01,Lewisham,0,939,39,12,0,9,79,0,0,1078
2021-08-01,Manchester,0,1,0,0,0,0,0,0,0,1
2021-08-01,Medway,0,0,1,0,0,0,2,0,0,3
2021-08-01,Merton,0,406,29,6,1,3,40,0,0,485
2021-08-01,Middlesbrough,0,3,0,0,0,0,0,0,0,3
2021-08-01,Mole Valley,0,1,0,0,0,0,0,0,0,1
2021-08-01,Newham,0,1091,74,22,0,45,130,0,1,1363
2021-08-01,Northampton,0,1,0,0,0,0,0,0,0,1
2021-08-01,Redbridge,0,740,37,7,0,18,66,0,0,868
2021-08-01,Reigate and Banstead,0,5,0,0,0,0,0,0,0,5
2021-08-01,Richmond upon Thames,0,512,16,4,1,1,19,0,0,553
2021-08-01,Runnymede,0,0,0,1,0,0,0,0,0,1
2021-08-01,Rushmoor,0,1,0,0,0,0,0,0,0,1
2021-08-01,Sevenoaks,0,1,0,0,0,0,0,0,0,1
2021-08-01,Slough,0,1,0,0,0,0,0,0,0,1
2021-08-01,South Bucks,0,0,2,0,1,0,0,0,0,3
2021-08-01,Southend,0,5,0,0,0,0,0,0,0,5
2021-08-01,Southwark,0,1164,78,10,1,14,92,0,0,1359
2021-08-01,Spelthorne,0,1,0,0,0,0,0,0,0,1
2021-08-01,Sutton,0,384,32,11,0,11,48,0,0,486
2021-08-01,Swansea,0,2,0,0,0,0,0,0,0,2
2021-08-01,Tandridge,0,9,1,0,0,0,0,0,0,10
2021-08-01,The Vale of Glamorgan,0,0,0,0,0,0,1,0,0,1
2021-08-01,Three Rivers,0,3,0,0,0,0,0,0,0,3
2021-08-01,Thurrock,0,6,1,0,0,0,0,0,0,7
2021-08-01,Torbay,0,1,0,0,0,0,0,0,0,1
2021-08-01,Tower Hamlets,1,1065,67,18,0,22,129,0,0,1302
2021-08-01,Waltham Forest,0,693,110,18,0,27,74,0,0,922
2021-08-01,Wandsworth,0,809,40,17,0,5,49,0,0,920
2021-08-01,Westminster,0,2935,149,18,1,21,135,0,0,3259
2021-08-01,Wiltshire,0,1,0,0,0,0,0,0,0,1
2021-08-01,Windsor and Maidenhead,0,0,0,0,0,0,1,0,0,1
2021-09-01,Barking and Dagenham,0,621,82,12,0,18,73,0,0,806
2021-09-01,Barnet,0,1006,56,7,0,8,67,0,0,1144
2021-09-01,Basildon,0,3,0,0,0,0,0,0,0,3
2021-09-01,Bath and North East Somerset,0,0,0,0,0,0,1,0,0,1
2021-09-01,Bedford,0,2,0,0,0,0,0,0,0,2
2021-09-01,Bexley,0,547,35,15,1,6,51,0,0,655
2021-09-01,Birmingham,0,1,0,0,0,0,0,0,0,1
2021-09-01,Bolsover,0,1,0,0,0,0,0,0,0,1
2021-09-01,Bradford,0,2,0,0,0,0,0,0,0,2
2021-09-01,Brent,0,958,75,14,0,22,113,0,0,1182
2021-09-01,Brentwood,0,1,0,0,0,0,5,0,0,6
2021-09-01,Bristol,0,0,0,0,0,0,1,0,0,1
2021-09-01,Bromley,0,817,74,22,1,18,67,0,0,999
2021-09-01,Broxbourne,0,2,0,0,0,0,0,0,0,2
2021-09-01,Camden,0,1292,57,7,0,6,79,0,0,1441
2021-09-01,Canterbury,0,1,0,0,0,0,0,0,0,1
2021-09-01,City of London,0,40,0,0,0,0,0,0,0,40
2021-09-01,Croydon,0,1136,72,23,0,17,110,0,0,1358
2021-09-01,Dartford,0,7,1,0,0,0,0,0,0,8
2021-09-01,Ealing,0,1075,40,19,1,19,91,0,0,1245
2021-09-01,Elmbridge,0,2,0,0,0,0,1,0,0,3
2021-09-01,Enfield,0,1031,61,25,0,8,102,0,0,1227
2021-09-01,Epping Forest,0,6,0,0,0,0,0,0,0,6
2021-09-01,Epsom and Ewell,0,2,1,0,0,0,0,0,0,3
2021-09-01,Gravesham,0,1,0,0,0,0,0,0,0,1
2021-09-01,Greenwich,0,1246,50,18,1,7,87,0,0,1409
2021-09-01,Hackney,0,1623,38,17,2,21,113,1,0,1815
2021-09-01,Hammersmith and Fulham,0,697,56,8,0,6,53,0,0,820
2021-09-01,Haringey,0,1256,53,23,1,4,90,0,0,1427
2021-09-01,Harlow,0,1,0,0,0,0,0,0,0,1
2021-09-01,Harrow,0,571,37,8,0,11,46,0,0,673
2021-09-01,Havering,0,549,65,4,0,6,62,0,0,686
2021-09-01,Hertsmere,0,3,0,0,0,0,0,0,0,3
2021-09-01,Hillingdon,0,885,98,18,0,17,96,0,0,1114
2021-09-01,Hounslow,0,732,58,13,0,7,104,0,0,914
2021-09-01,Islington,0,1082,42,12,0,7,85,0,0,1228
2021-09-01,Kensington and Chelsea,0,1237,64,8,0,8,37,0,0,1354
2021-09-01,Kingston upon Thames,0,444,58,17,0,9,33,0,0,561
2021-09-01,Lambeth,1,1452,79,20,1,22,147,0,0,1722
2021-09-01,Leicester,0,1,0,0,0,0,0,0,0,1
2021-09-01,Lewes,0,3,0,0,0,0,0,0,0,3
2021-09-01,Lewisham,0,908,41,12,1,4,97,0,0,1063
2021-09-01,Liverpool,0,1,0,0,0,0,0,0,0,1
2021-09-01,Luton,0,3,0,0,0,0,0,0,0,3
2021-09-01,Maldon,0,1,0,0,0,0,0,0,0,1
2021-09-01,Manchester,0,1,0,0,0,0,0,0,0,1
