Gender_Female,Gender_Male,Gender_Not Recorded,Gender_Other ,Age Group_Adult,Age Group_Not Recorded,Age Group_Youth,Ethnicity (4+1)_Asian,Ethnicity (4+1)_Black,Ethnicity (4+1)_Not Recorded,Ethnicity (4+1)_Other ,Ethnicity (4+1)_White,First Arrest Offnece_Assault,First Arrest Offnece_Burglary,First Arrest Offnece_Driving,First Arrest Offnece_Drugs,First Arrest Offnece_Immigration,First Arrest Offnece_Murder,First Arrest Offnece_Offensive Weapons,First Arrest Offnece_Other Offence,First Arrest Offnece_Robbery,First Arrest Offnece_Sexual Offences,First Arrest Offnece_Theft,Domestic Abuse Flag_No,Domestic Abuse Flag_Yes,mean_arrests,Date,Borough
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Westminster
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Croydon
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Ealing
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Enfield
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Greenwich
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Hackney
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Hammersmith and Fulham
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Haringey
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Harrow
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Havering
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Hillingdon
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Hounslow
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Islington
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Kensington and Chelsea
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Kingston
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Lambeth
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Lewisham
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Merton
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Newham
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Redbridge
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Richmond
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Southwark
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Sutton
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Tower Hamlets
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Waltham Forest
90,148,0,0,151,8,79,50,58,29,38,63,34,17,12,23,13,21,17,41,20,17,23,172,66,40.59979412,2019-07-01,Wandsworth
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Barking and Dagenham
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Barnet
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Bexley
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Brent
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Bromley
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Camden
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Westminster
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Croydon
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Ealing
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Enfield
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Greenwich
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Hackney
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Hammersmith and Fulham
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Haringey
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Harrow
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Havering
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Hillingdon
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Hounslow
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Islington
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Kensington and Chelsea
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Kingston
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Lambeth
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Lewisham
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Merton
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Newham
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Redbridge
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Richmond
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Southwark
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Sutton
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Tower Hamlets
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Waltham Forest
88,142,0,0,144,8,78,47,61,27,35,60,33,15,15,22,13,19,19,41,15,15,23,166,64,41.96002174,2019-08-01,Wandsworth
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Barking and Dagenham
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Barnet
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Bexley
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Brent
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Bromley
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Camden
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Westminster
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Croydon
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Ealing
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Enfield
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Greenwich
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Hackney
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Hammersmith and Fulham
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Haringey
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Harrow
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Havering
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Hillingdon
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Hounslow
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Islington
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Kensington and Chelsea
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Kingston
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Lambeth
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Lewisham
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Merton
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Newham
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Redbridge
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Richmond
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Southwark
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Sutton
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Tower Hamlets
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Waltham Forest
88,146,0,0,144,7,83,45,61,31,36,61,35,17,12,21,14,23,16,39,19,15,23,170,64,42.27217094,2019-09-01,Wandsworth
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Barking and Dagenham
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Barnet
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Bexley
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Brent
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Bromley
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Camden
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Westminster
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Croydon
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Ealing
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Enfield
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Greenwich
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Hackney
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Hammersmith and Fulham
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Haringey
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Harrow
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Havering
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Hillingdon
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Hounslow
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Islington
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Kensington and Chelsea
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Kingston
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Lambeth
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Lewisham
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Merton
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Newham
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Redbridge
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Richmond
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Southwark
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Sutton
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Tower Hamlets
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Waltham Forest
88,145,0,0,146,6,81,52,55,30,36,60,32,20,11,22,15,20,19,39,17,16,22,173,60,41.75384549,2019-10-01,Wandsworth
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Barking and Dagenham
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Barnet
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Bexley
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Brent
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Bromley
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Camden
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Westminster
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Croydon
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Ealing
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Enfield
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Greenwich
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Hackney
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Hammersmith and Fulham
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Haringey
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Harrow
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Havering
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Hillingdon
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Hounslow
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Islington
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Kensington and Chelsea
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Kingston
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Lambeth
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Lewisham
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Merton
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Newham
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Redbridge
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Richmond
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Southwark
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Sutton
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Tower Hamlets
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Waltham Forest
83,151,0,0,150,4,80,50,59,28,32,65,35,17,13,18,12,22,21,36,18,17,25,162,72,43.18642735,2019-11-01,Wandsworth
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Barking and Dagenham
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Barnet
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Bexley
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Brent
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Bromley
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Camden
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Westminster
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Croydon
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Ealing
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Enfield
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Greenwich
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Hackney
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Hammersmith and Fulham
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Haringey
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Harrow
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Havering
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Hillingdon
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Hounslow
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Islington
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Kensington and Chelsea
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Kingston
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Lambeth
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Lewisham
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Merton
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Newham
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Redbridge
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Richmond
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Southwark
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Sutton
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Tower Hamlets
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Waltham Forest
81,144,0,0,143,7,75,46,56,27,35,61,36,18,12,21,13,19,16,38,16,16,20,162,63,42.62048889,2019-12-01,Wandsworth
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Barking and Dagenham
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Barnet
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Bexley
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Brent
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Bromley
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Camden
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Westminster
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Croydon
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Ealing
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Enfield
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Greenwich
83,146,0,0,143,7,79,51,59,23,34,62,36,17,12,19,12,19,17,37,18,19,23,163,66,41.62337991,2020-01-01,Hackney
